"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",,,,,
"1324585733	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	TjomsÌ´s	46fec380-8e1d-11dd-8679-b8a03c50a862	58.313646	7.748983							2013-09-25T02:00Z	25	9	2013	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37547			CC_BY_4_0		Jan Erik Andersen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID",,,,
"1324585732	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Jysereid	46fec380-8e1d-11dd-8679-b8a03c50a862	59.04297	8.946905		5.0					2014-08-14T02:00Z	14	8	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	38600			CC_BY_4_0		Jan KÌ´re Moland			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585731	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Fosso", Hovin," Tinn	46fec380-8e1d-11dd-8679-b8a03c50a862	59.96156	11.053499							2014-07-25T02:00Z	25	7	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37516			CC_BY_4_0		Kjetil Aanesland			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID",,
"1324585730	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Kjondalen	46fec380-8e1d-11dd-8679-b8a03c50a862	59.442457	8.870367		32.0					2014-09-26T02:00Z	26	9	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	38628			CC_BY_4_0		Kjell Svaland			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585729	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	SÌür-Eitran	46fec380-8e1d-11dd-8679-b8a03c50a862	64.924706	11.519796							2014-07-27T02:00Z	27	7	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37544			CC_BY_4_0		Ottar Lilleeng			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID",,,,
"1324585728	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Gviteflog	46fec380-8e1d-11dd-8679-b8a03c50a862	59.43123	9.169369		5.0					2014-05-31T02:00Z	31	5	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37454			CC_BY_4_0		Marte Darrud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585727	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	utefor 6 trÌ´dsgjerdet.	46fec380-8e1d-11dd-8679-b8a03c50a862	64.170306	13.744442		5.0					2014-08-30T02:00Z	30	8	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	38566			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585726	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Fuglemyrtrakten	46fec380-8e1d-11dd-8679-b8a03c50a862	60.918473	12.055642		5.0					2014-07-20T02:00Z	20	7	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37502			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585725	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Ormtjernet	46fec380-8e1d-11dd-8679-b8a03c50a862	60.886822	12.089921		5.0					2014-07-02T02:00Z	2	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37477			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585724	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	HÌÉLDÌ÷DALN	46fec380-8e1d-11dd-8679-b8a03c50a862	64.181445	13.656857		5.0					2014-07-16T02:00Z	16	7	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37496			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585723	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	HaukÌ´sveien	46fec380-8e1d-11dd-8679-b8a03c50a862	59.905038	10.893846		5.0					2014-07-22T02:00Z	22	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37506			CC_BY_4_0		Petter Tiltnes			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585722	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	merkesbekken	46fec380-8e1d-11dd-8679-b8a03c50a862	64.173516	13.74728		5.0					2014-08-03T02:00Z	3	8	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37527			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585721	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Harelifjell	46fec380-8e1d-11dd-8679-b8a03c50a862	67.336361	15.59246		5.0					2014-07-01T02:00Z	1	7	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37498			CC_BY_4_0		Daniel Koskinen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585720	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Ulveholtet	46fec380-8e1d-11dd-8679-b8a03c50a862	59.134312	11.385562							2013-08-15T02:00Z	15	8	2013	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37466			CC_BY_4_0		Thomas Olsen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID",,,,
"1324585719	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Ì÷stmarka	46fec380-8e1d-11dd-8679-b8a03c50a862	59.886334	10.89088		5.0					2014-07-25T02:00Z	25	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37531			CC_BY_4_0		Stein JÌürgen Nilsen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585718	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Risberget	46fec380-8e1d-11dd-8679-b8a03c50a862	60.890697	12.090065		5.0					2014-07-02T02:00Z	2	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37478			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585717	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Froste	46fec380-8e1d-11dd-8679-b8a03c50a862	58.953853	9.529781		5.0					2014-05-19T02:00Z	19	5	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37435			CC_BY_4_0		Line Thorsberg			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585716	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Storskardet	46fec380-8e1d-11dd-8679-b8a03c50a862	63.180088	11.279001		5.0					2014-06-22T02:00Z	22	6	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37469			CC_BY_4_0		Marit KjÌüsnes RenÌ´			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585715	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Svartberget	46fec380-8e1d-11dd-8679-b8a03c50a862	60.919039	12.125865		5.0					2014-07-05T02:00Z	5	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37486			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585714	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Store FlatterÌ´s	46fec380-8e1d-11dd-8679-b8a03c50a862	58.551701	8.453792		5.0					2014-07-01T02:00Z	1	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37473			CC_BY_4_0		Jannicke Modell RÌühmen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585713	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Endlausflon	46fec380-8e1d-11dd-8679-b8a03c50a862	64.179461	13.65294		5.0					2014-06-30T02:00Z	30	6	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37470			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585712	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Lone	46fec380-8e1d-11dd-8679-b8a03c50a862	59.183819	8.809241		5.0					2014-08-05T02:00Z	5	8	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37532			CC_BY_4_0		Ole Terje Sannes			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585711	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Grustaket	46fec380-8e1d-11dd-8679-b8a03c50a862	64.185896	13.667551		5.0					2014-06-22T02:00Z	22	6	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37461			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585710	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Omtveit	46fec380-8e1d-11dd-8679-b8a03c50a862	59.573891	7.96651		5.0					2014-07-09T02:00Z	9	7	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37489			CC_BY_4_0		Charlotte Lindseth Haugan			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585709	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Ì÷degÌ´rdsmÌ´san	46fec380-8e1d-11dd-8679-b8a03c50a862	59.867749	10.892015		5.0					2014-07-26T02:00Z	26	7	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37515			CC_BY_4_0		Ann Viljugrein			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585708	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Okselva	46fec380-8e1d-11dd-8679-b8a03c50a862	69.426501	29.524929		5.0					2014-07-18T02:00Z	18	7	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37530			CC_BY_4_0		Vetle Lindgren			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585707	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Fuglemyrtrakten	46fec380-8e1d-11dd-8679-b8a03c50a862	60.918412	12.056145		5.0					2014-06-29T02:00Z	29	6	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37479			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585706	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Grasdaltjenna	46fec380-8e1d-11dd-8679-b8a03c50a862	58.96835	9.452765		5.0					2014-06-19T02:00Z	19	6	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37452			CC_BY_4_0		Kjetil Finmark			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585705	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	NysÌ_ter natten saltstein	46fec380-8e1d-11dd-8679-b8a03c50a862	60.499893	9.244475		5.0					2014-06-16T02:00Z	16	6	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37471			CC_BY_4_0		Anders Bye			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585704	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	HÌ´ldÌüdaln	46fec380-8e1d-11dd-8679-b8a03c50a862	64.183271	13.6593		5.0					2014-07-02T02:00Z	2	7	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37476			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585703	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	HÌ´ldÌüdaln	46fec380-8e1d-11dd-8679-b8a03c50a862	64.178723	13.654601		5.0					2014-06-29T02:00Z	29	6	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37475			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585702	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	LyngÌ´s	46fec380-8e1d-11dd-8679-b8a03c50a862	68.977412	18.948476		18.0					2014-06-24T02:00Z	24	6	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37463			CC_BY_4_0		Trond-Erik Markussen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585701	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Fuglemyrtrakten	46fec380-8e1d-11dd-8679-b8a03c50a862	60.918167	12.056445		5.0					2014-05-21T02:00Z	21	5	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37383			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585700	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	HÌ´ldÌüdalsveien	46fec380-8e1d-11dd-8679-b8a03c50a862	64.180746	13.665782		5.0					2014-07-02T02:00Z	2	7	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37474			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585699	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Fuglemyrtrakten	46fec380-8e1d-11dd-8679-b8a03c50a862	60.918165	12.055947		5.0					2014-06-01T02:00Z	1	6	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37415			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585698	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Bosolberget	46fec380-8e1d-11dd-8679-b8a03c50a862	66.381528	14.19656		10.0					2014-06-13T02:00Z	13	6	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37446			CC_BY_4_0		Ivar Iversen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585697	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Ì÷stlund	46fec380-8e1d-11dd-8679-b8a03c50a862	61.883273	10.896795		5.0					2014-06-09T02:00Z	9	6	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37429			CC_BY_4_0		Torill Finstad			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585696	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Skytthullet	46fec380-8e1d-11dd-8679-b8a03c50a862	63.085438	11.100151		5.0					2014-06-10T02:00Z	10	6	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37436			CC_BY_4_0		Halgeir GrÌ_sli			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585695	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Glittum	46fec380-8e1d-11dd-8679-b8a03c50a862	58.969612	9.599687		5.0					2014-05-26T02:00Z	26	5	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37387			CC_BY_4_0		Kjetil Finmark			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585694	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Gviteflog	46fec380-8e1d-11dd-8679-b8a03c50a862	59.431158	9.169381		5.0					2014-06-06T02:00Z	6	6	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37455			CC_BY_4_0		Marte Darrud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585693	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Oppstuseter veien	46fec380-8e1d-11dd-8679-b8a03c50a862	60.890758	12.089138		5.0					2014-05-31T02:00Z	31	5	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37417			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585692	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Amundsens kÌ´s	46fec380-8e1d-11dd-8679-b8a03c50a862	59.085183	9.575366		5.0					2014-06-05T02:00Z	5	6	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37453			CC_BY_4_0		Kjetil Finmark			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585691	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Vestfjella	46fec380-8e1d-11dd-8679-b8a03c50a862	59.134903	11.379422							2014-06-08T02:00Z	8	6	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37432			CC_BY_4_0		Thomas Olsen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID",,,,
"1324585690	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	RÌüyrvattn	46fec380-8e1d-11dd-8679-b8a03c50a862	67.306949	15.654357		5.0					2014-05-14T02:00Z	14	5	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37366			CC_BY_4_0		Daniel Koskinen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585689	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Risberget	46fec380-8e1d-11dd-8679-b8a03c50a862	60.873759	12.069217		5.0					2014-05-28T02:00Z	28	5	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37399			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585688	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	BYGGESLIA	46fec380-8e1d-11dd-8679-b8a03c50a862	64.176458	13.763897		5.0					2014-06-19T02:00Z	19	6	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37450			CC_BY_4_0		Jan Arve S Myrmo			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585687	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	Klint/furubergsvn	46fec380-8e1d-11dd-8679-b8a03c50a862	60.657905	12.464435		5.0					2014-06-04T02:00Z	4	6	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37424			CC_BY_4_0		Tom Bekkemoen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585686	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus		SPECIES	Canis lupus Linnaeus"," 1758	NO	sandungen	46fec380-8e1d-11dd-8679-b8a03c50a862	59.854792	10.04069		5.0					2014-05-19T02:00Z	19	5	2014	5219173	5219173	HUMAN_OBSERVATION	NINA	Skandobs	37388			CC_BY_4_0		Jon Sand			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585685	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx lynx		SPECIES	Lynx lynx (Linnaeus"," 1758)	NO	Froste	46fec380-8e1d-11dd-8679-b8a03c50a862	58.952519	9.509194		5.0					2014-05-31T02:00Z	31	5	2014	2435240	2435240	HUMAN_OBSERVATION	NINA	Skandobs	37434			CC_BY_4_0		Line Thorsberg			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585684	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Gulo	Gulo gulo		SPECIES	Gulo gulo (Linnaeus"," 1758)	NO	Spekedalen	46fec380-8e1d-11dd-8679-b8a03c50a862	62.127545	11.387293		5.0					2014-06-07T02:00Z	7	6	2014	5219073	5219073	HUMAN_OBSERVATION	NINA	Skandobs	37430			CC_BY_4_0		Ì÷yvind Arnesen			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
"1324585683	9ea87732-b88e-488d-a02b-3dc6e9b885e0		Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos		SPECIES	Ursus arctos Linnaeus"," 1758	NO	Fuglemyrtrakten	46fec380-8e1d-11dd-8679-b8a03c50a862	60.918491	12.055215		5.0					2014-05-25T02:00Z	25	5	2014	2433433	2433433	HUMAN_OBSERVATION	NINA	Skandobs	37400			CC_BY_4_0		Trond Burud			2018-02-04T06:53Z		GEODETIC_DATUM_ASSUMED_WGS84",,,,
